RPM,A_mean,A_std,A_rms,A_min,A_max,A_peak,A_skewness,A_kurtosis,A_crest_factor,A_dominant_freq,A_spectral_centroid,A_spectral_entropy,H_mean,H_std,H_rms,H_min,H_max,H_peak,H_skewness,H_kurtosis,H_crest_factor,H_dominant_freq,H_spectral_centroid,H_spectral_entropy,V_mean,V_std,V_rms,V_min,V_max,V_peak,V_skewness,V_kurtosis,V_crest_factor,V_dominant_freq,V_spectral_centroid,V_spectral_entropy,Flow Rate
1500,0.01207236351305525,3.4941335618193476,3.4941544169932084,-8.76,13.732,13.732,0.08954081817432641,-0.6656844806407021,3.929992313223715,29.515089860969816,1284.684691308076,7.033610441317662,0.2133820278060359,5.230911579167632,5.235261964683394,-13.972,14.131,14.131,0.40325647941654863,-0.12154205540476903,2.6991963526040252,19.097999321804,794.9290590399505,6.215176806114565,0.030568192607663625,2.6987262784859696,2.6988993943068773,-7.113,9.91,9.91,0.7789578850961072,0.6277170067480444,3.6718671399550464,67.71108850457782,1062.9273836428795,6.711012422394696,34.4
1500,0.007991319091217362,3.317684626538894,3.317694250884692,-11.602,9.436,11.602,0.0739837213599833,-0.4142572432985543,3.497006994211786,29.515089860969816,963.0413988111005,6.789376120700631,0.18911034248897918,4.515489281691075,4.51944755193633,-10.738,12.133,12.133,0.37588542127014657,-0.28447911705651574,2.6846201577893494,19.097999321804,1075.2884939510097,6.3654619455794546,-0.018020142421159714,2.5562587484342436,2.5563222634244465,-5.761,8.794,8.794,0.8518617056149329,0.5170707516186743,3.4400983498143023,97.22617836554764,1067.2128414358622,6.780657958601894,34.4
1525,0.036696236012207534,3.523411540094469,3.5236026300660437,-10.035,10.023,10.035,0.08560244459178641,-0.6997171002569047,2.847937481478129,29.515089860969816,957.2729245858847,6.810285480748721,-0.020267005764665894,4.788007147496334,4.788050041091743,-11.868,13.887,13.887,0.3911759934330213,-0.19607054608079766,2.900345627305426,39.932180400135636,995.2046981117679,6.40949885716397,0.002738487622923026,2.86223789763874,2.862239207682317,-7.987,10.455,10.455,0.6793017935304234,0.6333227499805774,3.6527345345345474,69.44727026110544,1339.4756302605613,6.922115107390095,35.44
1525,-0.01368023058663951,3.5034405878914026,3.5034672970635476,-11.23,11.056,11.23,0.08744405831878717,-0.4633934928513015,3.2053959828346317,29.515089860969816,1127.771256763333,6.89148312747769,-0.014998033231603992,4.303233107854129,4.303259244053596,-10.196,11.296,11.296,0.33087590756970314,-0.39657243138706955,2.624987099164252,39.932180400135636,1195.899946347092,6.5608851134472825,-0.013110817226178385,2.7870033398264478,2.7870341780703214,-6.578,10.219,10.219,0.856657068381656,0.8272815874671888,3.666621701451613,98.96236012207527,1179.6637612981478,6.825150313082018,35.44
1550,0.016701932858596117,3.5098013136803106,3.5098410528218005,-10.071,9.32,10.071,-0.047500472456877524,-0.683987313186817,2.869360705637435,39.932180400135636,941.4958521445484,6.779644464738552,-0.11649725330620557,4.7356768441197605,4.737109538733508,-11.904,11.815,11.904,0.3055842552357073,-0.3932423712543409,2.512924791513814,39.932180400135636,1201.3606064885853,6.658170832197629,0.035334486266531025,2.9920119357986517,2.9922205717295167,-8.209,10.808,10.808,0.5207301166913835,0.7701757984826658,3.6120331843561013,90.28145133943708,1104.0125132260468,6.743090843971006,36.45
1550,-0.033426992200745985,3.453223666280969,3.453385448103146,-11.253,9.883,11.253,-0.04099755393686337,-0.5826148512467957,3.2585415584527286,39.932180400135636,868.3276983633438,6.745504113802821,-0.08169501525940999,4.200243501035152,4.201037912648048,-9.769,10.935,10.935,0.19196676854473127,-0.4258145671167899,2.6029281875981267,39.932180400135636,1381.9612851060226,6.795539997314251,0.03308409630383183,2.9391189545406324,2.939305153666128,-7.39,10.772,10.772,0.48879751753817635,0.33624618740544987,3.664811728229147,90.28145133943708,1058.4891724048407,6.691525471921958,36.45
1575,0.04747080366225843,3.586681891274308,3.5869960226344535,-11.01,9.96,11.01,-0.06578945622207784,-0.6535118907864814,3.0694207438551198,31.25127161749745,1038.3007181440428,6.855973662057402,0.04525194981349618,4.83410256673398,4.8343143634507255,-11.069,11.802,11.802,0.23647302620250207,-0.5517792860848338,2.4412975890082067,41.66836215666327,1241.121896460647,6.6720240542382445,-0.031531705662936595,2.814658243668114,2.814834857875482,-7.726,10.81,10.81,0.8041683732362777,0.8946508118746612,3.8403673912717315,71.18345201763309,1223.6370448627029,6.870402030978401,37.47
1575,0.0015378772465242717,3.443816560771669,3.44381690415034,-11.382,11.325,11.382,0.050515219261716336,-0.49000497225120965,3.3050537577311103,31.25127161749745,885.2230417980502,6.730269350238573,-0.05271054594777893,4.294095970631329,4.29441947260003,-9.424,10.929,10.929,0.03853979544140943,-0.6224628391691849,2.544930710595699,10.417090539165818,946.8484302617281,6.353503658469373,0.02350688368938624,2.820570575110552,2.8206685276296217,-7.821,9.931,9.931,0.4024425437187146,0.33840748920481056,3.520796542635805,92.01763309596473,1080.764729776829,6.747156623882759,37.47
1600,0.01129026788741945,3.7914611480280263,3.791477958152331,-11.387,10.055,11.387,-0.16446249543231528,-0.5622061402199918,3.003314307951069,31.25127161749745,989.5734947816808,6.6062325579693795,0.05204998304510001,4.793818093546705,4.794100657553069,-11.094,13.639,13.639,0.07868573135635164,-0.6010902736574848,2.84495486729338,41.66836215666327,862.7530488778808,6.361154949462354,-0.014312783994574406,2.93043881116886,2.9304737640508636,-7.485,10.098,10.098,0.548539594358938,0.13809379380630604,3.4458592067520493,72.91963377416073,1306.2327959160739,6.92526028187669,38.44
1600,-0.0245402509325195,3.664085135878785,3.6641673142589557,-12.342,10.831,12.342,-0.039801684532689514,-0.4854393771558412,3.368295970539232,31.25127161749745,876.443437970504,6.7172279300569215,0.06511305527297392,4.449135345462906,4.449611784438538,-10.355,12.196,12.196,-0.10597977818538593,-0.7346026944915418,2.7409132730753316,41.66836215666327,1151.981861243608,6.406948898097464,0.017960528992878925,2.906160933006566,2.906216431915438,-9.511,9.999,9.999,0.02595868646875687,0.25543955659559137,3.4405558685145237,135.42217700915563,1204.2602342675125,6.682660037449738,38.44
1625,0.05781322482197352,4.080876978548468,4.081286474019092,-13.086,12.528,13.086,-0.16630797490242683,-0.4355115308277524,3.206341942253668,31.25127161749745,1025.5067411616512,6.821052532666273,-0.0056155306883689336,4.866009514382596,4.866012754632571,-12.321,12.385,12.385,-0.06981516784001512,-0.6373428397584147,2.5452050014067793,41.66836215666327,999.8674282176241,6.435447755358924,0.048994777890810415,3.0440474997352034,3.044441766384227,-10.822,10.303,10.822,0.14855510961411555,-0.14497149093016715,3.5546746597333985,41.66836215666327,1250.53241208114,6.876007560611987,39.69
1625,-0.00530172939979647,3.7219491412444867,3.7219529172660426,-13.324,9.753,13.324,-0.13337921870977076,-0.47800094650345404,3.5798410931504026,31.25127161749745,827.6720480906611,6.675514592329925,-0.06945852831468292,4.553825178259097,4.554354865543762,-10.6,12.244,12.244,-0.1452624722966893,-0.7929710619457992,2.6884158923655024,41.66836215666327,934.4540899939889,6.328797153131888,-0.007215259409969485,2.905914679319347,2.9059236368927555,-10.294,9.286,10.294,-0.08102068165479831,0.026406001558553438,3.5424193083776845,137.15835876568326,1153.2822408558825,6.817083065549544,39.69
1650,-0.03144462529671074,4.1393678831058,4.139487315616252,-12.328,13.315,13.315,-0.23635283357277329,-0.5123633933218561,3.2165819061140843,20.834181078331635,1009.937474315804,6.798473647583861,-0.0764214309935571,5.029392904834429,5.029973481671052,-12.498,12.451,12.498,-0.05400332666772562,-0.6257201822802396,2.4847049483545045,43.404543913190906,1131.1258053750716,6.607914314356388,0.034473380807053255,3.3552892783166963,3.3554663692505167,-11.809,9.127,11.809,-0.18218755142605184,0.1845538150943411,3.5193319498647457,20.834181078331635,1430.7523472305002,6.988274714108137,41.26
1650,-0.04614011529331979,3.8908011010287873,3.891074673918004,-13.719,10.355,13.719,-0.27153525358796204,-0.31397703652247877,3.5257611713182704,182.29908443540182,1019.1810645762824,6.831018820015547,-0.10388131570023737,4.645525589430662,4.646686919710291,-10.422,13.555,13.555,-0.04847732769801543,-0.6824440108883887,2.9171321920791513,43.404543913190906,1002.0787010464613,6.391620694570937,0.019934961003730087,3.2573161945212465,3.2573771954995627,-12.807,11.294,12.807,-0.22645962966771932,0.6249934071039376,3.931690814835423,192.71617497456762,1156.7490270575602,6.778452726868111,41.26
1675,0.023793896236012184,4.263761596249744,4.263827986581102,-14.39,15.631,15.631,-0.21791482691443095,-0.4770494622936998,3.6659546419773665,22.57036283485927,1211.8618732089337,6.973607258079749,-0.09050735842658529,5.190889246710453,5.1916782213022,-12.922,15.719,15.719,0.05227191770622161,-0.49488405935489643,3.027730019072193,43.404543913190906,921.241861424331,6.461408247160958,-0.08874723635130549,3.644668639807269,3.645748971878695,-13.351,9.37,13.351,-0.320197667003844,0.14924898781997564,3.6620733086623027,22.57036283485927,1053.9669791685192,6.6757302130958305,42.52
1675,-0.06121702271956594,4.361082740748364,4.361512374798896,-17.035,12.246,17.035,-0.3999236484206338,-0.18966807110015482,3.90575528305946,185.77144794845708,776.2222702487493,6.5872686360002115,-0.0928934554086131,4.561535530220437,4.562481297224263,-10.384,13.437,13.437,-0.04519845352014757,-0.6153894495131818,2.94510796311096,43.404543913190906,926.6487317376557,6.36050524582561,0.003740250932519491,3.353337071531021,3.3533391574341658,-12.008,11.328,12.008,-0.349143329228217,0.6900551477413472,3.580908293567304,22.57036283485927,1068.6352425090863,6.709264037962774,42.52
1700,0.04110878263818238,4.425313463475533,4.425504398599984,-13.798,12.076,13.798,-0.17806743013010995,-0.6299212692313114,3.1178366932286905,22.57036283485927,1056.807340459167,6.854772726556158,0.15032777212614437,5.314188397868022,5.316314208839381,-11.768,15.295,15.295,0.14205927060276166,-0.4112260796852336,2.8769932323731284,43.404543913190906,1053.4241398155814,6.576069694275942,0.10131631061376739,4.167801244625079,4.1690325267974035,-13.714,11.251,13.714,-0.2662124842321136,-0.1983446368403592,3.2894922051699407,22.57036283485927,1100.7029398805018,6.702276077456797,43.46
1700,-0.01679396405561207,4.705700285095482,4.705730252615039,-17.089,13.714,17.089,-0.37552512725174225,-0.022287968007344894,3.631529875836679,187.5076297049847,916.9242626539091,6.699187257495101,0.12229264157341471,4.464978702462683,4.466653143420513,-9.771,13.716,13.716,-0.015821128662940158,-0.3661222082226634,3.0707555656529983,10.417090539165818,888.2744950058185,6.371637819835196,-0.03005161071549671,3.5137236352998005,3.513852143242661,-13.446,9.692,13.446,-0.3047069620543939,0.34364915574635946,3.826569659698809,22.57036283485927,1218.5983793961366,6.797892460071319,43.46
1725,-0.06366904035266191,5.124295657507361,5.124691184085947,-15.059,12.945,15.059,-0.21969906208508586,-0.6033989812476857,2.938518529031318,22.57036283485927,947.3404263742199,6.73168698068647,0.11659525262800953,5.3692396672943286,5.3705054750723695,-12.251,16.509,16.509,0.20005939426757605,-0.36323388960693315,3.074012320931027,45.14072566971854,1034.5334270317644,6.593595202448128,-0.05266171583587659,4.226252252453206,4.22658033848649,-12.718,11.738,12.718,-0.14553527384781098,-0.08355885274733987,3.0090519951063395,22.57036283485927,1204.8722840461908,6.804784266195089,44.47
1725,-0.03759064089521873,4.595443165959494,4.595596908764598,-14.903,12.412,14.903,-0.29186239418364,-0.37331974299969284,3.2428866795469813,22.57036283485927,1053.6103287460219,6.799257800102639,0.04300922346558154,4.560373622834025,4.560576429920173,-10.688,13.905,13.905,-0.09085330251003874,-0.5150960786970367,3.0489566864343476,45.14072566971854,1058.490608286668,6.51920443528271,0.049959782977280424,3.529175579559124,3.5295291826632655,-12.405,10.876,12.405,-0.12643583977971973,0.2312397398822026,3.5146330737063343,22.57036283485927,1210.807922938836,6.7648081812311105,44.47
175,0.008176941336046116,0.13771674857813093,0.13795928822861211,-0.479,0.458,0.479,0.0006519080368677915,-0.2274174788727752,3.4720387887638986,24.30654459138691,2320.753878120261,7.768178157449573,0.007518887758562222,0.34231119311600544,0.3423937595892031,-1.037,1.111,1.111,0.06898133464140521,-0.15937857638540365,3.244802128791584,19.097999321804,2108.85878037549,7.409394664218814,0.004754628687690741,0.15525166920154904,0.15532445809924791,-0.628,0.71,0.71,-0.022973401292825855,0.7453860703061741,4.571076626878235,19.097999321804,2377.8224023919493,7.775723266523584,3.35
175,0.007630993557138012,0.12588133658746808,0.12611242192471175,-0.472,0.572,0.572,0.1720910126334275,0.49414988320978326,4.535635675456935,26.042726347914545,2247.514479127091,7.770230628649834,0.010591726008816551,0.3187481035060116,0.31892403193946506,-0.846,0.814,0.846,-0.1432635620393828,-0.720801677751965,2.652669335876762,19.097999321804,2266.531415468362,7.464648523708663,0.010997965412004068,0.15696057910705608,0.15734541187090917,-0.535,0.667,0.667,0.18808187240561172,0.3056469242833062,4.239081343834967,20.834181078331635,2324.1489510124725,7.729349234370935,3.35
1750,0.01793353679213297,5.983045310813063,5.983072187679508,-15.707,15.204,15.707,-0.03537294493920226,-0.6311226801889753,2.6252399281332837,22.57036283485927,882.9647354620254,6.6284632458873824,-0.019794167514411664,5.4059822320153135,5.406018470365492,-11.491,15.926,15.926,0.18595349108753995,-0.47666240944953087,2.9459758762021524,45.14072566971854,948.9403182016308,6.438750544215824,-0.028481586978636834,4.215919978010355,4.21601618376681,-12.809,12.791,12.809,-0.19457177064974987,0.09126327006144841,3.0381761932791647,22.57036283485927,1068.5327561308436,6.703761588943898,45.51
1750,0.0628971176670058,4.741323516204324,4.7417406859425535,-17.087,14.415,17.087,-0.23243094180849375,-0.29589075118027086,3.6035289847579426,22.57036283485927,905.8574050949306,6.697392084838154,0.05301695489996616,4.65710350041907,4.657405265931065,-10.924,12.206,12.206,-0.04570716308916007,-0.7759396313242846,2.6207725768008485,45.14072566971854,928.3913583726323,6.324691843722932,-0.0058132926415733754,3.476258967855644,3.476263828590708,-10.711,12.839,12.839,-0.020747043646286368,0.21825943301320638,3.693333024497449,102.43472363513054,1140.4024765752217,6.767471725268026,45.51
1775,-0.10208355374703303,7.335400647772942,7.336110939407427,-18.777,20.592,20.592,0.15708382996317896,-0.6818597025920226,2.8069368320734953,22.57036283485927,1089.522865373117,6.6697751584735165,0.09800128857239734,5.386568782590126,5.387460208868026,-12.777,15.415,15.415,0.24352449554196798,-0.4715544528990421,2.8612740331011906,12.153272295693455,862.5051420525333,6.441026982429943,0.054051881993896246,4.2068288599112975,4.207176091219581,-13.884,12.149,13.884,0.03168685054005571,0.217539678533067,3.300075798818131,22.57036283485927,1097.1677514484277,6.7582025692724645,46.84
1775,-0.03860902000678208,5.256104749921742,5.256246550398467,-15.841,17.405,17.405,0.021580255125116285,-0.31913742464561823,3.3112982492574585,22.57036283485927,964.2810347541365,6.710864780375426,0.07474533740250938,4.643593101264876,4.644194629381736,-9.821,11.997,11.997,-0.002512156052153861,-0.786900692482106,2.5832250707367783,12.153272295693455,907.2776971164928,6.377773749441818,0.05588952187182097,3.607514446333372,3.607947355375219,-9.856,10.94,10.94,0.19355095647133116,0.09750417661842237,3.0321950190601554,12.153272295693455,1289.0692463111084,6.860039337500379,46.84
1800,-0.05827575449304848,7.370004555546857,7.370234949602568,-17.214,19.389,19.389,0.19055768662514996,-0.8020727623676938,2.6307166776339375,22.57036283485927,859.3076642637554,6.488772780553528,0.11314784672770438,5.265608991630779,5.26682451653385,-12.768,15.597,15.597,0.2545449645703021,-0.4544852960596959,2.9613669396117532,12.153272295693455,928.7938840614426,6.50655940905583,-0.09972065106815863,4.378452756862104,4.379588194376592,-14.272,13.181,14.272,0.1865250574051731,0.08764401674905331,3.258753875153217,12.153272295693455,1159.2449365627654,6.783244560935503,48.56
1800,-0.09821831129196334,5.108905148552323,5.109849181098938,-17.264,17.191,17.264,0.0032173232989237566,-0.23436641016208037,3.3785732979866845,12.153272295693455,846.9131903053471,6.652561234281077,0.12113821634452357,4.698725814600648,4.700287092109762,-10.139,12.589,12.589,0.07039420492135984,-0.677274921341338,2.678347035680607,12.153272295693455,907.9318086914229,6.350943398967745,-0.10194906748050184,4.369565079778433,4.370754236831356,-12.668,13.165,13.165,0.2969921693209205,0.47435526924955074,3.012065947122244,46.87690742624618,1244.5978272872096,6.774687613173737,48.56
1825,-0.06377246524245501,5.944888979297225,5.945231021877342,-13.947,16.672,16.672,0.12405434418107969,-0.9038240263767992,2.804264449716108,24.30654459138691,969.0013502809633,6.686366075986136,0.012788131570023623,5.446953655354124,5.446968667055531,-13.768,17.677,17.677,0.3539275356918154,-0.019260745684090086,3.245291295122441,12.153272295693455,1216.4250183030838,6.77925327134561,-0.06376147846727709,4.932843654558706,4.933255724818695,-13.963,14.542,14.542,0.23173510505496706,-0.014421496451996862,2.9477490750866036,71.18345201763309,1289.477343762142,6.8635814898724075,49.58
1825,-0.05683418107833164,5.452948544148578,5.4532447175301915,-20.642,15.517,20.642,-0.0144826641364818,0.020452076116172613,3.7852693339881673,12.153272295693455,817.3025155334261,6.639957546141422,0.06342963716514068,4.682898046946013,4.6833276029935895,-10.509,12.984,12.984,0.05621280351074498,-0.594821728417779,2.7723877338199894,12.153272295693455,946.8284459131756,6.399615997770657,-0.09048850457782304,4.982505921352298,4.983327545503251,-12.369,16.568,16.568,0.23664431223311805,-0.2206367199748276,3.324686135662562,12.153272295693455,994.6856497127826,6.615113565338197,49.58
1850,-0.03358385893523226,5.447089334760216,5.447192863892325,-15.247,13.814,15.247,-0.04019516893983982,-0.800967009183073,2.799056391240967,24.30654459138691,978.2184331265327,6.748129198808205,-0.08864923702950146,6.005481244571345,6.006135501811802,-15.032,17.901,17.901,0.37264715047668273,0.008496850735913775,2.9804522383153045,12.153272295693455,903.9127559058055,6.4348603649401275,-0.035185283146829435,5.386272048204334,5.3863869691489334,-12.176,16.379,16.379,0.2601995418629003,-0.13532225958698518,3.040813831945672,12.153272295693455,1114.1387547946713,6.643204645669609,51.55
1850,-0.032512716174974546,5.204583894948457,5.204685446429008,-16.139,14.549,16.139,0.0012129206025513729,-0.22232117466616375,3.100859824501622,12.153272295693455,1104.8630579505311,6.871052980526396,-0.18353909799932194,6.379071571138894,6.381711424861425,-17.94,20.347,20.347,0.13283586657727148,0.08201114027186973,3.1883296886057213,12.153272295693455,806.8608167859768,6.184426749477398,-0.0012779925398439722,4.817341630566481,4.817341800085795,-11.749,13.803,13.803,0.29056464686233424,-0.4618403971520748,2.865273126302596,12.153272295693455,1063.098896186501,6.689185462238768,51.55
1875,0.04681492031197015,5.550461587200471,5.550659012022967,-14.884,20.165,20.165,-0.004265164557257234,-0.5898940366674248,3.6329019592667713,12.153272295693455,1096.8731637235512,6.834484429067686,0.03221498813156998,6.663365909893772,6.663443783404703,-19.426,18.951,19.426,0.40361205219700463,0.08541615866678232,2.9153093552586764,12.153272295693455,1105.0375330260413,6.506700497224889,0.016706205493387503,5.756200964248263,5.756225207383274,-13.759,19.795,19.795,0.36087460518473946,-0.1942596818750979,3.438885604164647,12.153272295693455,1107.4311130179394,6.650129413877326,51.73
1875,0.060189013224821966,5.317708865751284,5.318049482489118,-15.073,15.536,15.536,-0.04579102108363323,-0.3168149182348978,2.921371839648314,12.153272295693455,789.736636666692,6.472130199821783,-0.13779844014920314,6.6319409578718975,6.633372391084823,-18.419,16.919,18.419,0.13923801422117754,-0.42398375583996506,2.7767173187434686,12.153272295693455,886.1338875954425,6.294766645578959,-0.04385269582909474,5.053911712790594,5.054101963713577,-13.015,15.157,15.157,0.190377763443897,-0.43374808946914767,2.9989501812233264,12.153272295693455,1136.546056508663,6.579402758532348,51.73
1900,0.04626849779586304,5.649569778775231,5.649759239041845,-18.909,14.308,18.909,-0.1683310615459933,-0.5609880903830082,3.3468682823388445,12.153272295693455,973.5690730481655,6.767554363198968,0.002135232282129623,7.554311427370377,7.554311729132944,-18.8,19.963,19.963,0.23013364820166318,-0.35309898599497647,2.642596799786985,12.153272295693455,888.7607904304994,6.403185604109144,0.06577572058324851,6.638473908118973,6.638799761567948,-15.653,22.009,22.009,0.3796285705035872,-0.12338568307889108,3.315207686698164,12.153272295693455,1074.3878702771651,6.621635256727599,53.54
1900,0.06468470668023052,5.172865787598533,5.173270200539084,-16.109,13.982,16.109,-0.3168340733462263,-0.12307844479968022,3.1138910931660506,12.153272295693455,931.1585499033253,6.6718668603335045,-0.062524516785351,6.666289730161416,6.666582938931668,-17.336,18.165,18.165,0.16718480714709608,-0.5790700186453575,2.7247842210016775,12.153272295693455,797.9344130114703,6.191150204753439,-0.12168579179382842,5.547987497350222,5.549321823671688,-13.432,17.123,17.123,0.2724516937984965,-0.3574532719399235,3.0856022671020065,12.153272295693455,1104.2872275387624,6.683264044052075,53.54
1925,0.11788416412343171,5.830521720679071,5.831713316981684,-16.318,16.858,16.858,-0.18609203356271856,-0.5207105240593553,2.890745666614007,12.153272295693455,1209.6808157761004,6.955736078392263,0.2854048151915903,8.21360901195069,8.218566110321929,-18.786,19.75,19.75,0.18430828786152476,-0.735330633438533,2.4030955929399194,12.153272295693455,897.7002821826455,6.337033943855619,0.19161254662597485,7.102674762495394,7.105258908007047,-15.878,22.649,22.649,0.24411784768221037,0.06374801202367175,3.1876389436669825,12.153272295693455,1020.8291848382407,6.5375034945295605,54.75
1925,0.12263452017633103,5.264525743411944,5.265953904905166,-19.75,15.336,19.75,-0.16287026363616616,-0.17921623171498124,3.7505075731109496,12.153272295693455,918.7189345686137,6.721666685864544,-0.15849060698541875,6.772275897956561,6.774130210628221,-15.801,16.032,16.032,0.21544295681385478,-0.8760044368696756,2.366650699280435,12.153272295693455,791.5219306772963,6.15038402970795,-0.018494676161410723,5.968082444982985,5.968111101777546,-13.875,19.945,19.945,0.2956987892952708,-0.09952317938856892,3.341928402448736,50.349270939301455,1010.2186666035235,6.597777020807016,54.75
1950,0.09162312648355382,5.8613096371583975,5.86202571300677,-19.172,15.71,19.172,-0.24750463024969072,-0.5077087542878105,3.2705417783243114,12.153272295693455,936.9408045555243,6.719645372990344,-0.0016646320786705866,8.51002030771659,8.510020470524658,-17.284,21.701,21.701,0.2558148723828201,-0.8383299905579333,2.5500526203390077,12.153272295693455,1122.0556862628544,6.499503313493452,-0.07535272973889454,7.084088947290249,7.0844896955955114,-18.767,20.174,20.174,-0.09480533453153848,-0.11847530710771892,2.8476292389192617,12.153272295693455,1010.7506420002312,6.486071926828068,56.56
1950,-0.04006015598507967,5.139972194796903,5.140128303786087,-16.438,13.92,16.438,-0.14788136990404555,-0.21029242262435677,3.1979746474211916,50.349270939301455,1138.9916209370235,6.9136936129759174,0.02380074601559863,7.112190315684059,7.112230139838068,-14.519,17.697,17.697,0.22611844706352666,-0.9167087414955182,2.4882490656303378,12.153272295693455,914.8091669814927,6.258879225960673,0.14169345540861306,6.504450563750789,6.505993711308333,-15.934,17.656,17.656,0.07201851813263405,-0.297018686505901,2.713805266874357,50.349270939301455,1204.9661155012625,6.679254092871657,56.56
1975,0.021852967107494004,5.737312582814523,5.737354200770008,-18.82,16.236,18.82,-0.10939354987915752,-0.5402700610056179,3.280257648634309,12.153272295693455,1048.9462401568428,6.72476936724501,-0.15915415395049157,8.476690242225366,8.478184210511024,-20.498,24.39,24.39,0.45569605959822035,-0.6289879964068832,2.876795242283358,12.153272295693455,754.6398481296076,6.180989009576529,0.054063682604272564,6.9887179431610225,6.988927054336565,-19.024,18.588,19.024,-0.029594008176448378,-0.1174317221979222,2.722020111541411,12.153272295693455,1188.1804976303858,6.69429978954476,57.64
1975,0.073222516107155,5.191405652370907,5.191922012543492,-17.473,14.619,17.473,-0.13903876474994212,-0.22179365608893908,3.3654203506496967,12.153272295693455,859.025956058277,6.714556433446833,0.11340495083079025,7.3129119636202,7.3137912241553895,-14.319,18.847,18.847,0.29756535981349125,-0.8685944935564298,2.576912496183057,12.153272295693455,1273.1328269263997,6.6243802980392115,-0.061195930824008156,6.7467997415006264,6.747077270482555,-17.872,21.916,21.916,0.20386818234585855,0.0994459166744659,3.248221284774549,52.08545269582909,942.3512279706757,6.474769839308206,57.64
200,0.009969074262461852,0.25729373891323404,0.2574867967985969,-2.2,1.926,2.2,-0.44268590444773304,13.377306470721145,8.544127416835334,24.30654459138691,1629.6052183702125,7.379176178776994,-0.006125669718548667,0.30040173351883276,0.3004641831077717,-0.83,0.823,0.83,-0.05198580479561674,-0.5413127814335614,2.7623924802454485,19.097999321804,1961.426142643994,7.382416859644579,0.007606035944387928,0.16203601332511372,0.16221443029855193,-0.667,0.572,0.667,-0.04336177889549739,0.26604356889228686,4.111841337249725,13.88945405222109,2383.5386401212586,7.755220810482554,3.35
200,0.00709813496100373,0.19130684138785523,0.19143847858182172,-0.662,0.66,0.662,-0.05975367659385907,-0.0921958883832601,3.4580299890811035,20.834181078331635,1939.4151490721495,7.544235834213312,-0.0005993896236012223,0.29945421027004704,0.2994548101406595,-0.794,0.941,0.941,-0.004472049821334103,-0.4338990077155245,3.1423773074741885,19.097999321804,2134.799978026095,7.451298089660876,0.011639064089521874,0.19473422761067308,0.19508174495837746,-0.649,0.712,0.712,-0.10828340285924216,-0.016273764941738822,3.649752057281997,22.57036283485927,2195.242279605887,7.612494636077017,3.35
2000,-0.029985622244828643,5.890546931774609,5.890623251658577,-20.299,16.311,20.299,-0.04491630110315892,-0.36023492013608216,3.4459851076513113,13.88945405222109,1014.4293189271671,6.8489776585622035,0.2082100373007799,8.814216840186852,8.816675673147236,-17.311,25.818,25.818,0.549199778314801,-0.6123958608441726,2.928314588982029,12.153272295693455,1088.043346123974,6.49574937143379,0.0842541200406917,6.920957735432289,6.92147056140412,-18.677,18.648,18.677,0.04255631755155395,0.10891722802684445,2.698415002174206,13.88945405222109,941.3888369719192,6.511231908553253,59.41
2000,0.07217511020684975,5.205663287399074,5.206163607524057,-19.51,16.023,19.51,-0.12368438789296507,-0.055202811914297545,3.7474811532629784,52.08545269582909,877.7709157830744,6.722650745891161,0.22153455408613096,7.880695243778084,7.883808412433718,-13.66,21.261,21.261,0.4277575518496922,-0.8253464405012112,2.6967930837168534,12.153272295693455,865.5995697899662,6.217073797572894,-0.03561017293997971,6.714021632545114,6.714116067413533,-19.072,19.512,19.512,0.09583846703590905,0.061558615799047534,2.906115980732006,52.08545269582909,1240.0956743480265,6.726906379435454,59.41
2025,-0.07997416073245155,5.7759221696579415,5.77647580937815,-17.303,17.021,17.303,0.0011008335588146804,-0.4097670020152009,2.99542499111802,13.88945405222109,994.4399597976525,6.820904868588913,-0.2506016954899965,8.971297054752387,8.97479649097356,-14.73,23.955,23.955,0.6589848022336914,-0.6472061432381357,2.6691413029914206,13.88945405222109,1051.6122272958762,6.392787394401456,0.030483214649033658,7.074681787734387,7.074747460091841,-18.926,19.428,19.428,0.07017741380246136,0.09179579046641795,2.746105088498494,13.88945405222109,1280.4920632734315,6.747947055830912,60.31
2025,-0.0606439471007121,5.382527804644102,5.3828694258812195,-24.405,18.051,24.405,-0.602406894656844,1.096957416899751,4.533827233976552,13.88945405222109,918.3892771024127,6.7975764371142615,-0.20239660902000686,8.07429135352589,8.076827672357863,-13.137,21.837,21.837,0.6602423373603493,-0.6394478358379319,2.7036605070496864,13.88945405222109,1209.306800918887,6.531267543941572,0.04226531027466958,6.71918572862478,6.7193186568436785,-17.159,18.516,18.516,0.10099820066538208,-0.18884974740451943,2.7556365378119563,13.88945405222109,1069.889568881092,6.608763335097859,60.31
2050,-0.1251015937605968,5.785575025536769,5.786927404493357,-16.842,16.465,16.842,-0.12065259144826294,-0.3154836561799774,2.910352735187717,13.88945405222109,1016.9543539916712,6.836992681927944,-0.46348111224143795,9.150082431702504,9.161813316606892,-14.027,25.094,25.094,0.722845346681178,-0.6210853979859889,2.738977441781541,13.88945405222109,814.6849565214641,6.190576278510816,0.205216005425568,7.134061220858123,7.137012197820214,-19.249,19.707,19.707,0.1182244062280442,0.022278863252681358,2.76123950103643,13.88945405222109,1004.9352927434431,6.588153230086967,61.61
